,TRADE_DATETIME,TRADE_MONTH,INSTRUMENT,COUNTERPARTY,SIDE,BOUGHTCCY,BOUGHTAMT,SOLDCCY,SOLDAMT,XRATE,INTERBANKSPOTRATE,INTERBANKRATE,MATURITY_DATE,MATURITY,MATURITY_GROUPS,CCYPAIR,RIC,PRICE
5205,2023-11-08 16:31:10,2023-11-01,Spot,FX_FIXING,Sell,DKK,9658516.0,EUR,1298528.0,7.43805,7.43805,7.43805,2023-11-10,2,<1W,EUR/DKK,EURDKK=,7.438049853372434
5206,2023-11-08 16:32:02,2023-11-01,Spot,FX_FIXING,Buy,EUR,2432260.0,DKK,18188080.0,7.47785,7.47785,7.47785,2023-11-10,2,<1W,EUR/DKK,EURDKK=,7.477851874388429
5207,2023-11-08 16:32:14,2023-11-01,Spot,FX_FIXING,Buy,USD,18565.0,DKK,129439.8,6.97225,6.97225,6.97225,2023-11-10,2,<1W,USD/DKK,USDDKK=,6.972248855373014
5208,2023-11-08 16:32:20,2023-11-01,Spot,FX_FIXING,Sell,DKK,105289.9,USD,15022.0,7.00905,7.00905,7.00905,2023-11-10,2,<1W,USD/DKK,USDDKK=,7.009046731460524
5209,2023-11-07 14:36:50,2023-11-01,Spot,FX_FIXING,Sell,DKK,171216.0,NOK,272633.0,0.628009,0.628009,0.628009,2023-11-09,2,<1W,NOK/DKK,NOKDKK=,0.6280090818059443
5210,2023-11-07 14:36:59,2023-11-01,Spot,FX_FIXING,Buy,CHF,105.0,DKK,810.94,7.7232,7.7232,7.7232,2023-11-09,2,<1W,CHF/DKK,CHFDKK=,7.723238095238096
5211,2023-11-07 14:37:08,2023-11-01,Spot,FX_FIXING,Sell,DKK,26506.2,CHF,3411.0,7.7708,7.7708,7.7708,2023-11-09,2,<1W,CHF/DKK,CHFDKK=,7.770800351802991
5212,2023-11-07 14:37:16,2023-11-01,Spot,FX_FIXING,Buy,CAD,4197.0,DKK,21248.45,5.062772,5.062772,5.062772,2023-11-09,2,<1W,CAD/DKK,CADDKK=,5.062771026923993
5213,2023-11-07 14:37:25,2023-11-01,Spot,FX_FIXING,Sell,DKK,620585.2,JPY,13315850.0,0.046605,0.046605,0.046605,2023-11-09,2,<1W,JPY/DKK,JPYDKK=,0.04660500080730858
5214,2023-11-07 14:37:35,2023-11-01,Spot,FX_FIXING,Buy,AUD,3380.0,DKK,15093.82,4.465626,4.465626,4.465626,2023-11-09,2,<1W,AUD/DKK,AUDDKK=,4.4656272189349115
5215,2023-11-07 14:37:44,2023-11-01,Spot,FX_FIXING,Sell,DKK,23927.37,AUD,5320.0,4.497626,4.497626,4.497626,2023-11-09,2,<1W,AUD/DKK,AUDDKK=,4.497625939849624
5216,2023-11-24 16:04:07,2023-11-01,Spot,FX_FIXING,Buy,GBP,3590.0,DKK,30724.39,8.558325,8.558325,8.558325,2023-11-28,4,<1W,GBP/DKK,GBPDKK=,8.55832590529248
5217,2023-11-24 16:04:22,2023-11-01,Spot,FX_FIXING,Sell,DKK,10590.69,GBP,1229.0,8.617325,8.617325,8.617325,2023-11-28,4,<1W,GBP/DKK,GBPDKK=,8.617323026851098
5218,2023-11-24 16:04:36,2023-11-01,Spot,FX_FIXING,Buy,SEK,102097.0,DKK,66347.02,0.649843,0.649843,0.649843,2023-11-28,4,<1W,SEK/DKK,SEKDKK=,0.649842992448358
5219,2023-11-24 16:04:49,2023-11-01,Spot,FX_FIXING,Sell,DKK,206913.7,SEK,316071.0,0.654643,0.654643,0.654643,2023-11-28,4,<1W,SEK/DKK,SEKDKK=,0.6546431023409298
5220,2023-11-24 16:05:07,2023-11-01,Spot,FX_FIXING,Sell,DKK,2746.3,NOK,4337.0,0.633225,0.633225,0.633225,2023-11-28,4,<1W,NOK/DKK,NOKDKK=,0.6332257320728615
5221,2023-11-24 16:05:20,2023-11-01,Spot,FX_FIXING,Sell,DKK,8925.82,NOK,13981.0,0.638425,0.638425,0.638425,2023-11-28,4,<1W,NOK/DKK,NOKDKK=,0.6384250053644231
5222,2023-11-24 16:05:33,2023-11-01,Spot,FX_FIXING,Sell,DKK,1218.53,TRY,4792.0,0.254284,0.254284,0.254284,2023-11-28,4,<1W,TRY/DKK,TRYDKK=,0.254284223706177
5223,2023-11-24 16:05:46,2023-11-01,Spot,FX_FIXING,Sell,DKK,10708.28,THB,55000.0,0.194696,0.194696,0.194696,2023-11-28,4,<1W,THB/DKK,THBDKK=,0.194696
5224,2023-11-24 16:05:57,2023-11-01,Spot,FX_FIXING,Sell,DKK,103839.9,AED,55293.0,1.877993,1.877993,1.877993,2023-11-28,4,<1W,AED/DKK,AEDDKK=,1.877993597742933
5225,2023-11-27 14:43:40,2023-11-01,Spot,FX_FIXING,Buy,EUR,2789475.0,DKK,20741280.0,7.43555,7.43555,7.43555,2023-11-29,2,<1W,EUR/DKK,EURDKK=,7.435549700212405
5226,2023-11-27 14:44:25,2023-11-01,Spot,FX_FIXING,Sell,DKK,33213980.0,EUR,4443134.0,7.47535,7.47535,7.47535,2023-11-29,2,<1W,EUR/DKK,EURDKK=,7.475349606831574
5227,2023-11-27 14:44:37,2023-11-01,Spot,FX_FIXING,Buy,USD,1412136.0,DKK,9588756.0,6.79025,6.79025,6.79025,2023-11-29,2,<1W,USD/DKK,USDDKK=,6.790249664338279
5228,2023-11-27 14:44:42,2023-11-01,Spot,FX_FIXING,Sell,DKK,1778105.0,USD,260450.0,6.82705,6.82705,6.82705,2023-11-29,2,<1W,USD/DKK,USDDKK=,6.827049337684777
5229,2023-11-27 14:44:48,2023-11-01,Spot,FX_FIXING,Buy,GBP,151848.0,DKK,1302262.0,8.576087,8.576087,8.576087,2023-11-29,2,<1W,GBP/DKK,GBPDKK=,8.576089247141878
5230,2023-11-27 14:45:03,2023-11-01,Spot,FX_FIXING,Sell,DKK,1459028.0,GBP,168965.0,8.635087,8.635087,8.635087,2023-11-29,2,<1W,GBP/DKK,GBPDKK=,8.635090107418696
5231,2023-11-27 14:45:15,2023-11-01,Spot,FX_FIXING,Buy,SEK,6417498.0,DKK,4175122.0,0.650584,0.650584,0.650584,2023-11-29,2,<1W,SEK/DKK,SEKDKK=,0.6505840749775068
5232,2023-11-27 14:45:29,2023-11-01,Spot,FX_FIXING,Sell,DKK,2939897.0,SEK,4485762.0,0.655384,0.655384,0.655384,2023-11-29,2,<1W,SEK/DKK,SEKDKK=,0.6553840796725283
5233,2023-11-27 14:45:44,2023-11-01,Spot,FX_FIXING,Buy,NOK,1640706.0,DKK,1042884.0,0.635631,0.635631,0.635631,2023-11-29,2,<1W,NOK/DKK,NOKDKK=,0.6356312465487418
5234,2023-11-27 14:45:57,2023-11-01,Spot,FX_FIXING,Sell,DKK,340987.5,NOK,532102.0,0.640831,0.640831,0.640831,2023-11-29,2,<1W,NOK/DKK,NOKDKK=,0.6408310812588563
5235,2023-11-27 14:46:09,2023-11-01,Spot,FX_FIXING,Buy,CHF,21978.0,DKK,169443.1,7.709668,7.709668,7.709668,2023-11-29,2,<1W,CHF/DKK,CHFDKK=,7.70966875966876
5236,2023-11-27 14:46:21,2023-11-01,Spot,FX_FIXING,Sell,DKK,823162.5,CHF,106115.0,7.757268,7.757268,7.757268,2023-11-29,2,<1W,CHF/DKK,CHFDKK=,7.7572680582387035
5237,2023-11-27 14:46:33,2023-11-01,Spot,FX_FIXING,Buy,CAD,9969.0,DKK,49610.15,4.976442,4.976442,4.976442,2023-11-29,2,<1W,CAD/DKK,CADDKK=,4.976441970107333
5238,2023-11-27 14:46:45,2023-11-01,Spot,FX_FIXING,Sell,DKK,18283.93,CAD,3648.0,5.012042,5.012042,5.012042,2023-11-29,2,<1W,CAD/DKK,CADDKK=,5.012042214912281
5239,2023-11-27 14:46:57,2023-11-01,Spot,FX_FIXING,Buy,JPY,7384.0,DKK,336.16,0.045526,0.045526,0.045526,2023-11-29,2,<1W,JPY/DKK,JPYDKK=,0.04552546045503792
5240,2023-11-27 14:47:09,2023-11-01,Spot,FX_FIXING,Sell,DKK,83979.88,JPY,1827000.0,0.045966,0.045966,0.045966,2023-11-29,2,<1W,JPY/DKK,JPYDKK=,0.04596599890530925
5241,2023-11-27 14:47:20,2023-11-01,Spot,FX_FIXING,Buy,AUD,347.0,DKK,1555.3,4.482145,4.482145,4.482145,2023-11-29,2,<1W,AUD/DKK,AUDDKK=,4.482132564841498
5242,2023-11-27 14:47:31,2023-11-01,Spot,FX_FIXING,Sell,DKK,51524.45,AUD,11414.0,4.514145,4.514145,4.514145,2023-11-29,2,<1W,AUD/DKK,AUDDKK=,4.514144909759944
5243,2023-11-27 14:47:42,2023-11-01,Spot,FX_FIXING,Sell,DKK,8588.39,NZD,2061.0,4.167097,4.167097,4.167097,2023-11-29,2,<1W,NZD/DKK,NZDDKK=,4.167098495875788
5244,2023-11-27 14:47:53,2023-11-01,Spot,FX_FIXING,Sell,DKK,798811.6,PLN,464063.0,1.721343,1.721343,1.721343,2023-11-29,2,<1W,PLN/DKK,PLNDKK=,1.7213430073071974
5245,2023-11-27 14:48:03,2023-11-01,Spot,FX_FIXING,Sell,DKK,5692.55,CZK,18499.0,0.307722,0.307722,0.307722,2023-11-29,2,<1W,CZK/DKK,CZKDKK=,0.3077220390291367
5246,2023-11-27 14:48:14,2023-11-01,Spot,FX_FIXING,Sell,DKK,694.95,HUF,35200.0,0.019743,0.019743,0.019743,2023-11-29,2,<1W,HUF/DKK,HUFDKK=,0.019742897727272727
5247,2023-11-27 14:48:24,2023-11-01,Spot,FX_FIXING,Buy,ZAR,16857.0,DKK,5992.93,0.355516,0.355516,0.355516,2023-11-29,2,<1W,ZAR/DKK,ZARDKK=,0.35551580945601235
5248,2023-11-27 14:48:35,2023-11-01,Spot,FX_FIXING,Sell,DKK,31731.1,ZAR,84500.0,0.375516,0.375516,0.375516,2023-11-29,2,<1W,ZAR/DKK,ZARDKK=,0.3755159763313609
5249,2023-11-27 14:48:46,2023-11-01,Spot,FX_FIXING,Sell,DKK,16139.37,RON,10650.0,1.515434,1.515434,1.515434,2023-11-29,2,<1W,RON/DKK,RONDKK=,1.5154338028169014
5250,2023-11-27 14:48:56,2023-11-01,Spot,FX_FIXING,Buy,TRY,6800.0,DKK,1480.58,0.217732,0.217732,0.217732,2023-11-29,2,<1W,TRY/DKK,TRYDKK=,0.21773235294117646
5251,2023-11-27 14:49:07,2023-11-01,Spot,FX_FIXING,Sell,DKK,4838.64,TRY,19100.0,0.253332,0.253332,0.253332,2023-11-29,2,<1W,TRY/DKK,TRYDKK=,0.2533319371727749
5252,2023-11-27 14:49:17,2023-11-01,Spot,FX_FIXING,Sell,DKK,42816.45,THB,218292.0,0.196143,0.196143,0.196143,2023-11-29,2,<1W,THB/DKK,THBDKK=,0.19614301027980868
5253,2023-11-27 14:49:28,2023-11-01,Spot,FX_FIXING,Sell,DKK,152068.3,MXN,377831.0,0.402477,0.402477,0.402477,2023-11-29,2,<1W,MXN/DKK,MXNDKK=,0.4024770333826499
5254,2023-11-27 14:49:38,2023-11-01,Spot,FX_FIXING,Sell,DKK,77795.73,AED,41553.0,1.872205,1.872205,1.872205,2023-11-29,2,<1W,AED/DKK,AEDDKK=,1.872204894953433
5255,2023-11-27 16:08:32,2023-11-01,Spot,FX_FIXING,Buy,EUR,2918.0,DKK,21696.94,7.43555,7.43555,7.43555,2023-11-29,2,<1W,EUR/DKK,EURDKK=,7.435551747772447
5256,2023-11-27 16:09:18,2023-11-01,Spot,FX_FIXING,Sell,DKK,4169900.0,EUR,557820.0,7.47535,7.47535,7.47535,2023-11-29,2,<1W,EUR/DKK,EURDKK=,7.475350471478254
5257,2023-11-27 16:09:30,2023-11-01,Spot,FX_FIXING,Buy,USD,179257.0,DKK,1217200.0,6.79025,6.79025,6.79025,2023-11-29,2,<1W,USD/DKK,USDDKK=,6.790250868864256
5258,2023-11-27 16:09:36,2023-11-01,Spot,FX_FIXING,Sell,DKK,574967.3,USD,84219.0,6.82705,6.82705,6.82705,2023-11-29,2,<1W,USD/DKK,USDDKK=,6.827049715622366
5259,2023-11-27 16:09:43,2023-11-01,Spot,FX_FIXING,Buy,GBP,1102.0,DKK,9450.85,8.576087,8.576087,8.576087,2023-11-29,2,<1W,GBP/DKK,GBPDKK=,8.576088929219601
5260,2023-11-27 16:09:55,2023-11-01,Spot,FX_FIXING,Sell,DKK,8186.06,GBP,948.0,8.635087,8.635087,8.635087,2023-11-29,2,<1W,GBP/DKK,GBPDKK=,8.635084388185655
5261,2023-11-27 16:10:06,2023-11-01,Spot,FX_FIXING,Buy,SEK,254105.0,DKK,165316.6,0.650584,0.650584,0.650584,2023-11-29,2,<1W,SEK/DKK,SEKDKK=,0.6505838137777691
5262,2023-11-27 16:10:19,2023-11-01,Spot,FX_FIXING,Sell,DKK,304372.8,SEK,464419.0,0.655384,0.655384,0.655384,2023-11-29,2,<1W,SEK/DKK,SEKDKK=,0.6553840389820399
5263,2023-11-27 16:10:29,2023-11-01,Spot,FX_FIXING,Buy,NOK,280950.0,DKK,178580.5,0.635631,0.635631,0.635631,2023-11-29,2,<1W,NOK/DKK,NOKDKK=,0.6356308951770778
5264,2023-11-27 16:10:40,2023-11-01,Spot,FX_FIXING,Sell,DKK,539.58,NOK,842.0,0.640831,0.640831,0.640831,2023-11-29,2,<1W,NOK/DKK,NOKDKK=,0.64083135391924
5265,2023-11-27 16:10:51,2023-11-01,Spot,FX_FIXING,Sell,DKK,20572.28,CHF,2652.0,7.757268,7.757268,7.757268,2023-11-29,2,<1W,CHF/DKK,CHFDKK=,7.757269984917043
5266,2023-11-27 16:11:01,2023-11-01,Spot,FX_FIXING,Buy,AUD,5000.0,DKK,22570.72,4.514145,4.514145,4.514145,2023-11-29,2,<1W,AUD/DKK,AUDDKK=,4.514144
5267,2023-11-27 16:11:13,2023-11-01,Spot,FX_FIXING,Sell,DKK,60422.91,NZD,14500.0,4.167097,4.167097,4.167097,2023-11-29,2,<1W,NZD/DKK,NZDDKK=,4.16709724137931
5268,2023-11-27 16:11:24,2023-11-01,Spot,FX_FIXING,Sell,DKK,25066.38,HKD,28400.0,0.882619,0.882619,0.882619,2023-11-29,2,<1W,HKD/DKK,HKDDKK=,0.882619014084507
5269,2023-11-27 16:11:34,2023-11-01,Spot,FX_FIXING,Sell,DKK,33674.54,SGD,6575.0,5.121602,5.121602,5.121602,2023-11-29,2,<1W,SGD/DKK,SGDDKK=,5.121603041825095
5270,2023-11-27 16:11:44,2023-11-01,Spot,FX_FIXING,Sell,DKK,38382.21,BGN,10010.0,3.834387,3.834387,3.834387,2023-11-29,2,<1W,BGN/DKK,BGNDKK=,3.8343866133866134
5271,2023-11-27 16:11:53,2023-11-01,Spot,FX_FIXING,Sell,DKK,386749.5,THB,1971773.0,0.196143,0.196143,0.196143,2023-11-29,2,<1W,THB/DKK,THBDKK=,0.19614301443421733
5272,2023-11-02 14:37:23,2023-11-01,Spot,FX_FIXING,Sell,DKK,6351760.0,USD,905054.0,7.0181,7.0181,7.0181,2023-11-06,4,<1W,USD/DKK,USDDKK=,7.01810057742411
5273,2023-11-02 14:37:27,2023-11-01,Spot,FX_FIXING,Buy,GBP,38816.0,DKK,330643.6,8.518229,8.518229,8.518229,2023-11-06,4,<1W,GBP/DKK,GBPDKK=,8.518229596042868
5274,2023-11-02 14:37:39,2023-11-01,Spot,FX_FIXING,Sell,DKK,1516205.0,GBP,176771.0,8.577229,8.577229,8.577229,2023-11-06,4,<1W,GBP/DKK,GBPDKK=,8.57722703384605
5275,2023-11-02 14:37:49,2023-11-01,Spot,FX_FIXING,Buy,SEK,2654076.0,DKK,1671256.0,0.629694,0.629694,0.629694,2023-11-06,4,<1W,SEK/DKK,SEKDKK=,0.6296941006964383
5276,2023-11-02 14:37:58,2023-11-01,Spot,FX_FIXING,Sell,DKK,1369173.0,SEK,2157897.0,0.634494,0.634494,0.634494,2023-11-06,4,<1W,SEK/DKK,SEKDKK=,0.6344941394329757
5277,2023-11-02 14:38:07,2023-11-01,Spot,FX_FIXING,Buy,NOK,1511990.0,DKK,947636.8,0.626748,0.626748,0.626748,2023-11-06,4,<1W,NOK/DKK,NOKDKK=,0.6267480605030457
5278,2023-11-02 14:38:17,2023-11-01,Spot,FX_FIXING,Sell,DKK,181841.1,NOK,287747.0,0.631948,0.631948,0.631948,2023-11-06,4,<1W,NOK/DKK,NOKDKK=,0.6319478569715757
5279,2023-11-02 14:38:26,2023-11-01,Spot,FX_FIXING,Buy,CHF,27099.0,DKK,209574.4,7.733658,7.733658,7.733658,2023-11-06,4,<1W,CHF/DKK,CHFDKK=,7.7336580685634155
5280,2023-11-02 14:38:35,2023-11-01,Spot,FX_FIXING,Sell,DKK,143782.1,CHF,18478.0,7.781258,7.781258,7.781258,2023-11-06,4,<1W,CHF/DKK,CHFDKK=,7.7812587942418014
5281,2023-11-02 14:38:44,2023-11-01,Spot,FX_FIXING,Buy,CAD,750.0,DKK,3793.18,5.057573,5.057573,5.057573,2023-11-06,4,<1W,CAD/DKK,CADDKK=,5.057573333333333
5282,2023-11-02 14:39:03,2023-11-01,Spot,FX_FIXING,Buy,AUD,605.0,DKK,2723.27,4.50128,4.50128,4.50128,2023-11-06,4,<1W,AUD/DKK,AUDDKK=,4.5012727272727275
5283,2023-11-02 14:39:13,2023-11-01,Spot,FX_FIXING,Sell,DKK,50015.68,AUD,11033.0,4.53328,4.53328,4.53328,2023-11-06,4,<1W,AUD/DKK,AUDDKK=,4.533280159521436
5284,2023-11-02 14:39:23,2023-11-01,Spot,FX_FIXING,Buy,NZD,10535.0,DKK,43450.89,4.124432,4.124432,4.124432,2023-11-06,4,<1W,NZD/DKK,NZDDKK=,4.124431893687707
5285,2023-11-02 14:39:32,2023-11-01,Spot,FX_FIXING,Buy,PLN,37334.0,DKK,62256.13,1.667545,1.667545,1.667545,2023-11-06,4,<1W,PLN/DKK,PLNDKK=,1.6675451331226228
5286,2023-11-02 14:39:41,2023-11-01,Spot,FX_FIXING,Sell,DKK,111922.6,PLN,66307.0,1.687945,1.687945,1.687945,2023-11-06,4,<1W,PLN/DKK,PLNDKK=,1.687945465787926
5287,2023-11-10 14:41:40,2023-11-01,Spot,FX_FIXING,Buy,SEK,4974224.0,DKK,3176331.0,0.638558,0.638558,0.638558,2023-11-14,4,<1W,SEK/DKK,SEKDKK=,0.6385580946897446
5288,2023-11-10 14:41:49,2023-11-01,Spot,FX_FIXING,Sell,DKK,1125180.0,SEK,1748917.0,0.643358,0.643358,0.643358,2023-11-14,4,<1W,SEK/DKK,SEKDKK=,0.6433581467845529
5289,2023-11-10 14:41:59,2023-11-01,Spot,FX_FIXING,Buy,NOK,433267.0,DKK,270888.5,0.625223,0.625223,0.625223,2023-11-14,4,<1W,NOK/DKK,NOKDKK=,0.6252230149076666
5290,2023-11-10 14:42:09,2023-11-01,Spot,FX_FIXING,Sell,DKK,462268.4,NOK,733267.0,0.630423,0.630423,0.630423,2023-11-14,4,<1W,NOK/DKK,NOKDKK=,0.6304230246281368
5291,2023-11-10 14:42:19,2023-11-01,Spot,FX_FIXING,Buy,CHF,13769.0,DKK,106228.6,7.715057,7.715057,7.715057,2023-11-14,4,<1W,CHF/DKK,CHFDKK=,7.715055559590384
5292,2023-11-10 14:42:29,2023-11-01,Spot,FX_FIXING,Sell,DKK,125025.4,CHF,16106.0,7.762657,7.762657,7.762657,2023-11-14,4,<1W,CHF/DKK,CHFDKK=,7.762659878306221
5293,2023-11-10 14:42:40,2023-11-01,Spot,FX_FIXING,Buy,JPY,93971.0,DKK,4312.05,0.045887,0.045887,0.045887,2023-11-14,4,<1W,JPY/DKK,JPYDKK=,0.045887028977024825
5294,2023-11-10 14:42:50,2023-11-01,Spot,FX_FIXING,Sell,DKK,58673.14,JPY,1266500.0,0.046327,0.046327,0.046327,2023-11-14,4,<1W,JPY/DKK,JPYDKK=,0.04632699565732333
5295,2023-11-10 14:43:01,2023-11-01,Spot,FX_FIXING,Buy,AUD,39424.0,DKK,174440.8,4.424736,4.424736,4.424736,2023-11-14,4,<1W,AUD/DKK,AUDDKK=,4.424736201298701
5296,2023-11-10 14:43:12,2023-11-01,Spot,FX_FIXING,Sell,DKK,17336.7,AUD,3890.0,4.456736,4.456736,4.456736,2023-11-14,4,<1W,AUD/DKK,AUDDKK=,4.456735218508998
5297,2023-11-10 14:43:23,2023-11-01,Spot,FX_FIXING,Sell,DKK,220356.5,NZD,53342.0,4.131014,4.131014,4.131014,2023-11-14,4,<1W,NZD/DKK,NZDDKK=,4.131013085373627
5298,2023-11-10 14:43:34,2023-11-01,Spot,FX_FIXING,Buy,PLN,10400.0,DKK,17423.25,1.675312,1.675312,1.675312,2023-11-14,4,<1W,PLN/DKK,PLNDKK=,1.6753125
5299,2023-11-10 14:43:43,2023-11-01,Spot,FX_FIXING,Sell,DKK,218041.4,PLN,128584.0,1.695712,1.695712,1.695712,2023-11-14,4,<1W,PLN/DKK,PLNDKK=,1.6957117526286318
5300,2023-11-10 14:43:53,2023-11-01,Spot,FX_FIXING,Sell,DKK,3978.6,HUF,200000.0,0.019893,0.019893,0.019893,2023-11-14,4,<1W,HUF/DKK,HUFDKK=,0.019893
5301,2023-11-10 14:44:03,2023-11-01,Spot,FX_FIXING,Sell,DKK,27047.79,SGD,5238.0,5.163762,5.163762,5.163762,2023-11-14,4,<1W,SGD/DKK,SGDDKK=,5.163762886597938
5302,2023-11-10 14:44:14,2023-11-01,Spot,FX_FIXING,Sell,DKK,114814.5,ZAR,300240.0,0.382409,0.382409,0.382409,2023-11-14,4,<1W,ZAR/DKK,ZARDKK=,0.3824090727418066
5303,2023-11-10 14:44:24,2023-11-01,Spot,FX_FIXING,Sell,DKK,3790.43,RON,2500.0,1.516173,1.516173,1.516173,2023-11-14,4,<1W,RON/DKK,RONDKK=,1.5161719999999999
5304,2023-11-24 14:37:38,2023-11-01,Spot,FX_FIXING,Buy,EUR,3245162.0,DKK,24131190.0,7.43605,7.43605,7.43605,2023-11-28,4,<1W,EUR/DKK,EURDKK=,7.436050958318876
5305,2023-11-24 14:38:31,2023-11-01,Spot,FX_FIXING,Sell,DKK,27483130.0,EUR,3676255.0,7.47585,7.47585,7.47585,2023-11-28,4,<1W,EUR/DKK,EURDKK=,7.475849743828978
5306,2023-11-24 14:38:43,2023-11-01,Spot,FX_FIXING,Buy,USD,451844.0,DKK,3077781.0,6.8116,6.8116,6.8116,2023-11-28,4,<1W,USD/DKK,USDDKK=,6.811600906507556
5307,2023-11-24 14:38:48,2023-11-01,Spot,FX_FIXING,Sell,DKK,3915861.0,USD,571792.0,6.8484,6.8484,6.8484,2023-11-28,4,<1W,USD/DKK,USDDKK=,6.848401166857879
5308,2023-11-24 14:38:53,2023-11-01,Spot,FX_FIXING,Buy,GBP,167419.0,DKK,1432826.0,8.558325,8.558325,8.558325,2023-11-28,4,<1W,GBP/DKK,GBPDKK=,8.558323726697687
5309,2023-11-24 14:39:06,2023-11-01,Spot,FX_FIXING,Sell,DKK,1226762.0,GBP,142360.0,8.617325,8.617325,8.617325,2023-11-28,4,<1W,GBP/DKK,GBPDKK=,8.617322281539758
5310,2023-11-24 14:39:17,2023-11-01,Spot,FX_FIXING,Buy,SEK,3027668.0,DKK,1967509.0,0.649843,0.649843,0.649843,2023-11-28,4,<1W,SEK/DKK,SEKDKK=,0.6498430475204019
5311,2023-11-24 14:39:29,2023-11-01,Spot,FX_FIXING,Sell,DKK,2844774.0,SEK,4345535.0,0.654643,0.654643,0.654643,2023-11-28,4,<1W,SEK/DKK,SEKDKK=,0.6546429841204823
5312,2023-11-24 14:39:39,2023-11-01,Spot,FX_FIXING,Buy,NOK,3448023.0,DKK,2183375.0,0.633225,0.633225,0.633225,2023-11-28,4,<1W,NOK/DKK,NOKDKK=,0.6332251844027722
5313,2023-11-24 14:39:50,2023-11-01,Spot,FX_FIXING,Sell,DKK,4180.41,NOK,6548.0,0.638425,0.638425,0.638425,2023-11-28,4,<1W,NOK/DKK,NOKDKK=,0.6384254734270006
5314,2023-11-24 14:40:01,2023-11-01,Spot,FX_FIXING,Buy,CHF,64704.0,DKK,498854.0,7.709786,7.709786,7.709786,2023-11-28,4,<1W,CHF/DKK,CHFDKK=,7.709786102868447
5315,2023-11-24 14:40:13,2023-11-01,Spot,FX_FIXING,Sell,DKK,420326.2,CHF,54184.0,7.757386,7.757386,7.757386,2023-11-28,4,<1W,CHF/DKK,CHFDKK=,7.757385944190167
5316,2023-11-24 14:40:23,2023-11-01,Spot,FX_FIXING,Buy,CAD,48.0,DKK,238.78,4.974525,4.974525,4.974525,2023-11-28,4,<1W,CAD/DKK,CADDKK=,4.974583333333333
5317,2023-11-24 14:40:33,2023-11-01,Spot,FX_FIXING,Sell,DKK,23587.67,CAD,4708.0,5.010125,5.010125,5.010125,2023-11-28,4,<1W,CAD/DKK,CADDKK=,5.010125318606627
5318,2023-11-24 14:40:43,2023-11-01,Spot,FX_FIXING,Buy,JPY,209348.0,DKK,9514.03,0.045446,0.045446,0.045446,2023-11-28,4,<1W,JPY/DKK,JPYDKK=,0.045446003783174434
5319,2023-11-24 14:40:55,2023-11-01,Spot,FX_FIXING,Buy,AUD,23877.0,DKK,106752.7,4.470941,4.470941,4.470941,2023-11-28,4,<1W,AUD/DKK,AUDDKK=,4.470942748251455
5320,2023-11-24 14:41:05,2023-11-01,Spot,FX_FIXING,Sell,DKK,10964.66,AUD,2435.0,4.502941,4.502941,4.502941,2023-11-28,4,<1W,AUD/DKK,AUDDKK=,4.5029404517453795
5321,2023-11-24 14:41:15,2023-11-01,Spot,FX_FIXING,Buy,NZD,5890.0,DKK,24325.27,4.129927,4.129927,4.129927,2023-11-28,4,<1W,NZD/DKK,NZDDKK=,4.129926994906621
5322,2023-11-24 14:41:26,2023-11-01,Spot,FX_FIXING,Sell,DKK,3119.65,NZD,750.0,4.159527,4.159527,4.159527,2023-11-28,4,<1W,NZD/DKK,NZDDKK=,4.159533333333333
5323,2023-11-24 14:41:36,2023-11-01,Spot,FX_FIXING,Buy,PLN,55000.0,DKK,93407.22,1.698313,1.698313,1.698313,2023-11-28,4,<1W,PLN/DKK,PLNDKK=,1.6983130909090909
5324,2023-11-24 14:41:46,2023-11-01,Spot,FX_FIXING,Sell,DKK,164266.0,PLN,95575.0,1.718713,1.718713,1.718713,2023-11-28,4,<1W,PLN/DKK,PLNDKK=,1.7187130525765106
5325,2023-11-24 14:41:55,2023-11-01,Spot,FX_FIXING,Buy,CZK,35000.0,DKK,10631.78,0.303765,0.303765,0.303765,2023-11-28,4,<1W,CZK/DKK,CZKDKK=,0.3037651428571429
5326,2023-11-24 14:42:05,2023-11-01,Spot,FX_FIXING,Sell,DKK,329308.5,CZK,1072090.0,0.307165,0.307165,0.307165,2023-11-28,4,<1W,CZK/DKK,CZKDKK=,0.3071649768209759
5327,2023-11-24 14:42:14,2023-11-01,Spot,FX_FIXING,Sell,DKK,49111.38,HKD,55503.0,0.884842,0.884842,0.884842,2023-11-28,4,<1W,HKD/DKK,HKDDKK=,0.8848419004378141
5328,2023-11-24 14:42:24,2023-11-01,Spot,FX_FIXING,Sell,DKK,757.95,RON,500.0,1.515897,1.515897,1.515897,2023-11-28,4,<1W,RON/DKK,RONDKK=,1.5159
5329,2023-11-24 14:42:34,2023-11-01,Spot,FX_FIXING,Buy,TRY,2698000.0,DKK,590009.4,0.218684,0.218684,0.218684,2023-11-28,4,<1W,TRY/DKK,TRYDKK=,0.2186839881393625
5330,2023-11-24 14:42:43,2023-11-01,Spot,FX_FIXING,Sell,DKK,135680.7,THB,696885.0,0.194696,0.194696,0.194696,2023-11-28,4,<1W,THB/DKK,THBDKK=,0.19469596848834458
